Scan REF	PooledBioReps_Day2_LL6_1;PooledBioReps_Day2_LL6_2	PooledBioReps_Day2_LL6_1;PooledBioReps_Day2_LL6_2	PooledBioReps_Day2_LL6_1;PooledBioReps_Day2_LL6_2	PooledBioReps_Day2_LL2_1;PooledBioReps_Day2_LL2_2	PooledBioReps_Day2_LL2_1;PooledBioReps_Day2_LL2_2	PooledBioReps_Day2_LL2_1;PooledBioReps_Day2_LL2_2	PooledBioReps_Day1_L2_1;PooledBioReps_Day1_L2_2	PooledBioReps_Day1_L2_1;PooledBioReps_Day1_L2_2	PooledBioReps_Day1_L2_1;PooledBioReps_Day1_L2_2	PooledBioReps_Day1_L6_1;PooledBioReps_Day1_L6_2	PooledBioReps_Day1_L6_1;PooledBioReps_Day1_L6_2	PooledBioReps_Day1_L6_1;PooledBioReps_Day1_L6_2	PooledBioReps_Day1_L10_1;PooledBioReps_Day1_L10_2	PooledBioReps_Day1_L10_1;PooledBioReps_Day1_L10_2	PooledBioReps_Day1_L10_1;PooledBioReps_Day1_L10_2	PooledBioReps_Day1_D2_1;PooledBioReps_Day1_D2_2	PooledBioReps_Day1_D2_1;PooledBioReps_Day1_D2_2	PooledBioReps_Day1_D2_1;PooledBioReps_Day1_D2_2	PooledBioReps_Day1_D6_1;PooledBioReps_Day1_D6_2	PooledBioReps_Day1_D6_1;PooledBioReps_Day1_D6_2	PooledBioReps_Day1_D6_1;PooledBioReps_Day1_D6_2	PooledBioReps_Day1_D10_1;PooledBioReps_Day1_D10_2	PooledBioReps_Day1_D10_1;PooledBioReps_Day1_D10_2	PooledBioReps_Day1_D10_1;PooledBioReps_Day1_D10_2	PooledBioReps_Day2_LL10_1;PooledBioReps_Day2_LL10_2	PooledBioReps_Day2_LL10_1;PooledBioReps_Day2_LL10_2	PooledBioReps_Day2_LL10_1;PooledBioReps_Day2_LL10_2	PooledBioReps_Day2_LD2_1;PooledBioReps_Day2_LD2_2	PooledBioReps_Day2_LD2_1;PooledBioReps_Day2_LD2_2	PooledBioReps_Day2_LD2_1;PooledBioReps_Day2_LD2_2	PooledBioReps_Day2_LD6_1;PooledBioReps_Day2_LD6_2	PooledBioReps_Day2_LD6_1;PooledBioReps_Day2_LD6_2	PooledBioReps_Day2_LD6_1;PooledBioReps_Day2_LD6_2	PooledBioReps_Day2_LD10_1;PooledBioReps_Day2_LD10_2	PooledBioReps_Day2_LD10_1;PooledBioReps_Day2_LD10_2	PooledBioReps_Day2_LD10_1;PooledBioReps_Day2_LD10_2
Reporter REF	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE	Software Unknown:Replicates Mean Normalized Log2 Ratio	Software Unknown:Replicates SD	Software Unknown:Replicates SE
Contig0.10_19_20881_23430	-0.344423	0.05686219	0.02843109	0.4218152	0.04387152	0.02193576	0.6561556	0.06519223	0.03259612	-0.4610198	0.05927891	0.02963945	-0.2376507	0.01283415	0.006417075	-0.4898345	0.04066106	0.02033053	-0.4279696	0.03268092	0.01634046	-0.2362273	0.07667467	0.03833734	-0.4376033	0.1022921	0.05114605	0.3622746	0.07935112	0.03967556	-0.4182253	0.124148	0.062074	-0.05579607	0.086813	0.0434065
Contig0.10_1_97_759	-0.1159067	0.04186757	0.02093378	0.3550641	0.03979902	0.01989951	0.2297911	0.07228933	0.03614466	-0.1014218	0.06757233	0.03378616	-0.07136713	0.07674001	0.03837	0.2017026	0.08957517	0.04478758	0.04015549	0.1179006	0.0589503	-0.06958528	0.1015943	0.05079715	-0.1023616	0.1422689	0.07113445	0.1769541	0.0691068	0.0345534	-0.1343361	0.1592454	0.0796227	-0.03546127	0.09045079	0.0452254
Contig0.10_20_23501_25597	0.1093538	0.2051176	0.1025588	0.3392369	0.08092067	0.04046034	0.1440181	0.02010526	0.01005263	-0.6502723	0.09620676	0.04810338	-0.258513	0.1620704	0.0810352	0.150686	0.06700234	0.03350117	0.6309899	0.07642938	0.03821469	0.6372007	0.0638191	0.03190955	0.60559	0.1225824	0.0612912	0.4537294	0.06457308	0.03228654	0.04003396	0.07205111	0.03602556	-1.14418	0.1391064	0.0695532
Contig0.10_21_25654_27474	-0.3430941	0.05560426	0.02780213	0.2614201	0.03798124	0.01899062	0.3396802	0.01115009	0.005575045	-0.2347851	0.06796788	0.03398394	-0.2691539	0.05325248	0.02662624	-0.2752581	0.1785181	0.08925905	-0.27934	0.1064986	0.0532493	0.02964045	0.06314442	0.03157221	-0.12947	0.1316949	0.06584745	0.4891114	0.1348356	0.0674178	0.01198843	0.1188666	0.0594333	-0.1510758	0.09338367	0.04669184
Contig0.10_22_28171_27554	-0.9516132	0.05623973	0.02811987	-0.9046564	0.05341264	0.02670632	-0.5213539	0.102762	0.051381	-0.3867317	0.02673512	0.01336756	-0.2366799	0.09630461	0.0481523	0.4994206	0.01118635	0.005593175	1.023117	0.0471551	0.02357755	1.322258	0.07045643	0.03522822	-0.7580238	0.08741866	0.04370933	-0.5611036	0.05039911	0.02519955	-0.6701036	0.1187395	0.05936975	-0.8050855	0.1237311	0.06186555
Contig0.10_23_28632_29429	-0.03807527	0.2033634	0.1016817	0.1748858	0.1531787	0.07658935	0.01500482	0.05798557	0.02899279	-0.04997418	0.04941033	0.02470517	-0.05167411	0.0546612	0.0273306	-0.3254118	0.08020877	0.04010438	-0.01194199	0.07773262	0.03886631	0.2181455	0.06963759	0.03481879	0.03301428	0.1754442	0.0877221	-0.03749844	0.2220306	0.1110153	0.04464586	0.1904353	0.09521765	0.1739315	0.2186067	0.1093033
Contig0.10_24_29520_29900	-0.09154045	0.2596389	0.1298195	0.01713578	0.2350076	0.1175038	-0.02763526	0.1523453	0.07617265	-0.05002987	0.1778462	0.0889231	-0.08822615	0.1607729	0.08038645	-0.3527751	0.1031871	0.05159355	-0.03858311	0.2138826	0.1069413	0.2480832	0.2019702	0.1009851	0.03387457	0.2369591	0.1184796	-0.1143917	0.2303099	0.115155	-0.03817953	0.2782926	0.1391463	0.003225135	0.2646678	0.1323339
Contig0.10_25_30034_30492	-0.09818912	0.06054564	0.03027282	0.1112959	0.04517157	0.02258579	0.108219	0.05591421	0.0279571	0.0197964	0.05514101	0.0275705	0.06812011	0.06875513	0.03437756	-0.03039679	0.03710784	0.01855392	-0.1412955	0.03743057	0.01871529	0.09921826	0.02991191	0.01495595	0.0794443	0.06439969	0.03219984	0.08915211	0.125578	0.062789	0.1522539	0.08235266	0.04117633	0.1987016	0.09808454	0.04904227
Contig0.10_26_30606_32255	0.07690406	0.2013503	0.1006752	0.1291761	0.1369319	0.06846595	0.09170842	0.08412013	0.04206007	0.1041233	0.04203612	0.02101806	-0.07071621	0.009328763	0.004664382	-0.02371809	0.085283	0.0426415	-0.09641694	0.1426356	0.0713178	0.08075937	0.04441538	0.02220769	-0.05760313	0.160279	0.0801395	-0.05738886	0.1475108	0.0737554	0.02079902	0.1541505	0.07707525	0.1000997	0.1677566	0.0838783
Contig0.10_27_32293_33747	0.006139875	0.1239858	0.0619929	0.05372512	0.06592838	0.03296419	0.059779	0.09102506	0.04551253	-0.03154034	0.09929964	0.04964982	0.06111709	0.1265326	0.0632663	0.09518843	0.1533895	0.07669475	0.1528967	0.1090679	0.05453395	0.1488047	0.1096172	0.0548086	-0.07988276	0.04894868	0.02447434	-8.52875e-05	0.1366219	0.06831095	-0.0365346	0.1378788	0.0689394	0.000514608	0.1252223	0.06261115
Contig0.10_28_33752_34723	-0.02113892	0.09875162	0.04937581	0.06366512	0.116785	0.0583925	0.08262462	0.07328743	0.03664372	0.02968951	0.08445111	0.04222555	-0.01877323	0.09458697	0.04729349	-0.1715466	0.1768085	0.08840425	0.0192071	0.1090175	0.05450875	-0.05546956	0.1502802	0.0751401	0.03261107	0.1800295	0.09001475	-0.005553395	0.1444279	0.07221395	0.07909574	0.09746538	0.04873269	0.02449583	0.07829029	0.03914514
Contig0.10_29_34886_35347	-0.03920464	0.08594377	0.04297189	0.09444342	0.1074866	0.0537433	0.03981866	0.06272158	0.03136079	-0.08842011	0.06919699	0.03459849	-0.1899005	0.116222	0.058111	-0.2477019	0.07983582	0.03991791	-0.1071033	0.07318333	0.03659167	0.0437056	0.1100679	0.05503395	-0.2007847	0.1151016	0.0575508	0.02895292	0.09573668	0.04786834	0.08234851	0.1389697	0.06948485	0.3561263	0.1360302	0.0680151
Contig0.10_2_893_1255	-0.352087	0.06853358	0.03426679	1.187426	0.04383233	0.02191617	0.8008981	0.0283187	0.01415935	-0.5901821	0.02987475	0.01493737	-0.6441498	0.07270808	0.03635404	-0.6423884	0.6062868	0.3031434	-1.115348	0.04032433	0.02016216	-0.8367041	0.1064876	0.0532438	-0.7479947	0.1055334	0.0527667	0.5857994	0.07700841	0.0385042	-0.6245407	0.03945196	0.01972598	-0.09973351	0.03576118	0.01788059
Contig0.10_30_35430_36251	0.2003691	0.1256449	0.06282245	-0.09566484	0.0755101	0.03775505	-0.1326018	0.0360645	0.01803225	0.139209	0.06645123	0.03322562	0.1072987	0.0468755	0.02343775	-0.3536191	0.1589513	0.07947565	-0.1190493	0.04463565	0.02231782	-0.005180925	0.07713432	0.03856716	0.07837985	0.1244928	0.0622464	-0.1186787	0.1323734	0.0661867	0.179462	0.1696555	0.08482775	0.2781652	0.1548906	0.0774453
Contig0.10_31_36368_37006	0.2307799	0.6852361	0.3426181	-0.04078415	0.2050467	0.1025233	0.01131123	0.1301266	0.0650633	0.03939653	0.194861	0.0974305	0.0163548	0.1795439	0.08977195	0.1265821	0.1367773	0.06838865	0.08056673	0.2540456	0.1270228	0.09443063	0.2028368	0.1014184	-0.02080579	0.2512077	0.1256038	0.03279097	0.2542	0.1271	0.139221	0.2689366	0.1344683	0.1778118	0.2168258	0.1084129
Contig0.10_32_37073_37717	0.106041	0.1254091	0.06270455	-0.009755095	0.1322053	0.06610265	-0.0798039	0.008844052	0.004422026	0.04971877	0.04425239	0.0221262	0.03767777	0.03791318	0.01895659	0.07622794	0.06679557	0.03339778	0.2170552	0.05911414	0.02955707	0.01857283	0.06312208	0.03156104	-0.02671168	0.04450035	0.02225018	-0.1033461	0.06631203	0.03315601	-0.05058245	0.0975766	0.0487883	-0.02381844	0.1101451	0.05507255
Contig0.10_33_37784_38170	-0.2281295	0.05630293	0.02815147	-0.03171081	0.08289184	0.04144592	0.01239786	0.08348284	0.04174142	-0.09126588	0.125638	0.062819	-0.1249552	0.1701001	0.08505005	-0.1031011	0.03283608	0.01641804	0.1126637	0.168756	0.084378	0.1687315	0.1530555	0.07652775	-0.0969419	0.1373212	0.0686606	0.09523024	0.1181178	0.0590589	-0.09362382	0.1315796	0.0657898	-0.05218011	0.07844545	0.03922272
Contig0.10_34_38309_38695	-0.02362068	0.3110836	0.1555418	0.09188509	0.2381957	0.1190979	0.1080251	0.1585887	0.07929435	-0.01563146	0.1289982	0.0644991	-0.06086711	0.1271101	0.06355505	-0.195783	0.08556134	0.04278067	0.07138959	0.2117872	0.1058936	0.04219658	0.1554639	0.07773195	0.02369489	0.1886315	0.09431575	0.1322439	0.2800353	0.1400176	0.001575925	0.2544031	0.1272015	0.2121583	0.2531471	0.1265736
Contig0.10_35_38700_38990	-0.1840776	0.143626	0.071813	0.05819423	0.107579	0.0537895	-0.05907915	0.08264372	0.04132186	-0.1719873	0.0692259	0.03461295	-0.1254815	0.1164508	0.0582254	0.1078297	0.3255385	0.1627693	0.2001602	0.1372131	0.06860655	0.1611697	0.09355831	0.04677916	-0.1156762	0.1208572	0.0604286	0.05433314	0.0928126	0.0464063	0.01795747	0.08082508	0.04041254	0.1765242	0.06399647	0.03199823
Contig0.10_36_40265_39024	0.02276762	0.1834109	0.09170545	0.04236736	0.159939	0.0799695	0.00958493	0.1278982	0.0639491	0.0005746	0.1360506	0.0680253	-0.02604475	0.1281094	0.0640547	0.3801498	0.2636712	0.1318356	0.02313123	0.1505319	0.07526595	0.1162642	0.1142677	0.05713385	-0.1129046	0.08406889	0.04203444	-0.1044689	0.1565551	0.07827755	-0.08985338	0.1462604	0.0731302	-0.03761466	0.1246422	0.0623211
Contig0.10_38_40989_40561	0.4453415	0.0271228	0.0135614	0.2329672	0.0423791	0.02118955	0.2140727	0.04771591	0.02385796	0.2334344	0.01197074	0.00598537	-0.1287013	0.07469407	0.03734704	-0.3220368	0.3500548	0.1750274	-0.6365684	0.0823751	0.04118755	-0.4932382	0.05193094	0.02596547	-0.1265594	0.1163672	0.0581836	-0.3182737	0.04747668	0.02373834	0.2624886	0.03932129	0.01966065	0.3589923	0.09556471	0.04778235
Contig0.10_39_42884_40989	0.3429114	0.0489527	0.02447635	0.03348266	0.0663018	0.0331509	-0.05218841	0.02985096	0.01492548	0.1710414	0.03297401	0.016487	-0.06988454	0.04944555	0.02472277	0.1034645	0.1573914	0.0786957	0.2293865	0.04708507	0.02354253	-0.1226818	0.0887885	0.04439425	-0.03578249	0.1418238	0.0709119	-0.2642594	0.1319113	0.06595565	0.1215128	0.1321281	0.06606405	0.3012887	0.1684231	0.08421155
Contig0.10_3_1293_1841	-0.2695355	0.1645262	0.0822631	0.5672522	0.07419873	0.03709937	0.4964284	0.06754596	0.03377298	-0.3848769	0.03786824	0.01893412	-0.06824723	0.0875621	0.04378105	-0.2463444	0.1335817	0.06679085	-0.1737271	0.08600915	0.04300458	-0.2631472	0.026771	0.0133855	-0.4314328	0.1103059	0.05515295	0.5879659	0.04523253	0.02261626	-0.3063097	0.0153768	0.0076884	0.02032447	0.100113	0.0500565
Contig0.10_40_43261_43103	-0.2610732	0.1484465	0.07422325	-0.8510348	0.1676875	0.08384375	-1.22293	0.04752679	0.02376339	-1.397569	0.09893239	0.04946619	-0.7100745	0.08901963	0.04450982	0.927352	0.07691537	0.03845768	2.120466	0.1547389	0.07736945	1.373884	0.1456418	0.0728209	-0.6096362	0.2351647	0.1175824	-0.7552966	0.1954737	0.09773685	-0.860966	0.1838228	0.0919114	-0.6150639	0.1855185	0.09275925
Contig0.10_41_43685_43371	-1.532015	0.1326594	0.0663297	-1.154679	0.1559589	0.07797945	-1.747265	0.1073856	0.0536928	-1.28468	0.05725048	0.02862524	1.099475	0.1261114	0.0630557	0.950918	0.07858872	0.03929436	-1.418539	0.06526882	0.03263441	-1.488032	0.03685614	0.01842807	1.200285	0.2089082	0.1044541	0.6983099	0.1344528	0.0672264	-0.6198681	0.1281225	0.06406125	-1.470454	0.160203	0.0801015
Contig0.10_42_43864_43688	-2.300451	0.2257228	0.1128614	-1.883706	0.2857918	0.1428959	-2.723515	0.1167124	0.0583562	-1.908971	0.1348595	0.06742975	1.256526	0.124246	0.062123	0.7252694	0.1756357	0.08781785	-2.264931	0.09958396	0.04979198	-2.61193	0.1069644	0.0534822	1.201607	0.3037811	0.1518906	0.5778353	0.2726327	0.1363164	-0.7871479	0.3116098	0.1558049	-2.120505	0.270748	0.135374
Contig0.10_43_44370_46166	-0.3412846	0.1307729	0.06538645	-0.3273572	0.1686441	0.08432205	-0.4707391	0.07990996	0.03995498	-0.2575219	0.05470083	0.02735041	0.510445	0.06754278	0.03377139	0.7065819	0.1317507	0.06587535	-0.2993634	0.07326126	0.03663063	-0.3968207	0.1091647	0.05458235	0.7188104	0.1402324	0.0701162	0.7804275	0.04657013	0.02328507	0.2678516	0.09131971	0.04565985	-0.1485164	0.1297988	0.0648994
Contig0.10_44_46316_47512	-0.07031848	0.2409542	0.1204771	-0.05014053	0.224279	0.1121395	-0.1187064	0.1638133	0.08190665	-0.03180904	0.1666026	0.0833013	0.1192088	0.1758414	0.0879207	0.2024913	0.1393325	0.06966625	-0.01698822	0.2009711	0.1004856	0.00689015	0.1985066	0.0992533	0.1230575	0.2081171	0.1040585	0.2758687	0.2341676	0.1170838	0.1695155	0.2507962	0.1253981	-0.009228825	0.261326	0.130663
Contig0.10_45_47502_48197	-0.5483194	0.06854963	0.03427482	-0.8400229	0.03685978	0.01842989	-0.628913	0.107156	0.053578	-0.3122349	0.09848725	0.04924362	0.6339799	0.08184746	0.04092373	0.9064451	0.08584381	0.04292191	-0.8744843	0.06105567	0.03052783	-0.9814105	0.08583105	0.04291553	1.006585	0.08559492	0.04279746	0.6834038	0.07437818	0.03718909	0.3070269	0.1648261	0.08241305	-0.2574412	0.07747243	0.03873621
Contig0.10_46_48184_48999	-0.5737409	0.05362988	0.02681494	-0.263231	0.07791925	0.03895962	-0.1334614	0.1206512	0.0603256	-0.3099515	0.1036569	0.05182845	0.3079608	0.1155995	0.05779975	-0.1510759	0.08782585	0.04391292	-0.677657	0.09216845	0.04608422	-0.4625246	0.04777011	0.02388505	0.6621279	0.1089122	0.0544561	0.8520066	0.05978403	0.02989202	0.3345922	0.06356542	0.03178271	-0.552649	0.06641046	0.03320523
Contig0.10_48_49667_51889	0.3063501	0.101729	0.0508645	-0.03700711	0.1690555	0.08452775	-0.2048295	0.08814088	0.04407044	0.2670985	0.1437993	0.07189965	-0.2180283	0.1256123	0.06280615	-0.2301183	0.2304485	0.1152243	-0.1236185	0.1996203	0.09981015	-0.1513194	0.2128284	0.1064142	-0.1784998	0.2421451	0.1210726	-0.272392	0.1999867	0.09999335	0.2639795	0.2168494	0.1084247	0.5640001	0.1827513	0.09137565
Contig0.10_49_52870_52034	0.07495546	0.1182965	0.05914825	0.1926589	0.09671279	0.0483564	0.1661914	0.1019095	0.05095475	-0.04116933	0.09246461	0.04623231	-0.1686423	0.05898234	0.02949117	0.06724423	0.04276713	0.02138357	-0.0386466	0.106804	0.053402	-0.0600117	0.07331162	0.03665581	-0.2334347	0.0185791	0.00928955	0.02405049	0.09180662	0.04590331	-0.03139011	0.06985764	0.03492882	0.0769742	0.09774529	0.04887264
Contig0.10_4_1944_1846	0.04771342	0.08638107	0.04319054	0.006712861	0.1357625	0.06788125	-0.03525463	0.06173148	0.03086574	-0.001096807	0.0653055	0.03265275	0.00379038	0.07160706	0.03580353	0.1003867	0.01576351	0.007881755	0.08278523	0.04997009	0.02498505	0.07582001	0.1159269	0.05796345	0.01428689	0.1545622	0.0772811	0.04061111	0.05484971	0.02742486	-0.04002051	0.06000649	0.03000325	-0.04176257	0.03179089	0.01589545
Contig0.10_50_52976_52878	-0.01188965	0.06852852	0.03426426	0.007942925	0.097468	0.048734	-0.008945691	0.05311506	0.02655753	0.003421443	0.04472015	0.02236008	-0.004225465	0.0449243	0.02246215	0.1492524	0.02071184	0.01035592	0.0622525	0.01812143	0.009060715	0.04450219	0.08513795	0.04256898	-0.06795282	0.04108926	0.02054463	-0.01319893	0.06416772	0.03208386	-0.06288216	0.0964335	0.04821675	-0.02183441	0.06201464	0.03100732
